home_theater,hellboy,tie,demon,evil,Sum
1.5064995288848877,1.63787442445755,1.1095739603042603,0.9558963924646378,1.2201643139123917,6.430008620023727
1.480859249830246,1.476036697626114,1.0141384601593018,0.8465990275144577,1.013182133436203,5.830815568566322
1.6588650196790695,1.871632695198059,1.3013889342546463,1.1959445923566818,1.4789370745420456,7.506768316030502
1.6390019655227661,1.8853155374526978,1.389747142791748,1.2699919492006302,1.3843508213758469,7.568407416343689
1.5977823436260223,1.3960973769426346,1.6119608283042908,1.1639639139175415,1.4051701128482819,7.174974575638771
1.6998171508312225,1.5231519937515259,1.223156899213791,1.1460865437984467,1.3387010097503662,6.930913597345352
1.9000604152679443,1.8264720737934113,1.33424511551857,1.2180723547935486,1.4906672537326813,7.769517213106155
1.6019177809357643,1.6765339076519012,1.2594480961561203,1.0713545382022858,1.3430496156215668,6.952303938567638
1.536570355296135,1.6245574057102203,1.4396714866161346,1.3375849425792694,1.4606933295726776,7.399077519774437
1.3490615487098694,1.4039420187473297,1.0909593403339386,1.3800345063209534,1.2121689319610596,6.436166346073151
1.6317125409841537,1.6132304668426514,1.409572809934616,1.1319657415151596,1.4456679821014404,7.232149541378021
1.4445323050022125,1.509375900030136,0.9919767081737518,0.7627029269933701,1.0665155202150345,5.775103360414505
1.4181144759058952,1.5855095610022545,1.1488285511732101,0.9657616205513477,1.1348277665674686,6.253041975200176
1.7239872217178345,1.7153496146202087,1.5337570011615753,1.0315456539392471,1.5196851044893265,7.524324595928192
1.8185973465442657,2.0172745287418365,1.480862021446228,1.1035037487745285,1.55120088160038,7.971438527107239
1.3641591221094131,1.3335605263710022,1.2769127786159515,1.2271350920200348,1.4788721799850464,6.680639699101448
1.7064278423786163,1.678544893860817,1.2004351317882538,1.2302456051111221,1.3271840177476406,7.14283749088645
1.2772682681679726,1.409401960670948,0.9708011001348495,0.8094040937721729,0.9752798341214657,5.442155256867409
1.617589682340622,1.8100034296512604,1.1781103610992432,1.2776713967323303,1.5260379016399384,7.409412771463394
1.4798862934112549,1.5531828105449677,1.2068083733320236,1.3292978405952454,1.2736294567584991,6.842804774641991
1.8187929093837738,1.7754561603069305,1.339829832315445,1.1881995648145676,1.5269281417131424,7.649206608533859
1.415708802640438,1.6557020172476768,1.0830794423818588,0.8486451990902424,1.1293414272367954,6.132476888597012
1.5739697813987732,1.9802707135677338,1.3228070437908173,1.284041777253151,1.5820360332727432,7.743125349283218
1.750448226928711,1.920782893896103,1.4356275498867035,1.264325574040413,1.5138752907514572,7.8850595355033875
1.4455994069576263,1.5680679082870483,0.983335942029953,0.8578785210847855,1.178944244980812,6.033826023340225
1.6890303939580917,1.905554175376892,1.2134645283222198,1.3064966946840286,1.6327499896287918,7.747295781970024
1.410657986998558,1.4876698851585388,0.89792350679636,0.8286634236574173,1.0341437011957169,5.659058503806591
1.684591680765152,1.7940015196800232,1.378498375415802,1.1563376933336258,1.3083797246217728,7.321808993816376
1.6939333081245422,1.7559183835983276,1.354537844657898,1.0912681370973587,1.4840461164712906,7.379703789949417
1.8155186176300049,1.8377883434295654,1.3052631169557571,1.1024831682443619,1.5107835084199905,7.57183675467968
1.8658220767974854,1.8214057087898254,1.71527698636055,1.430275782942772,1.451931670308113,8.284712225198746
1.3896235227584839,1.588847666978836,1.2540737986564636,1.264745831489563,1.2364968359470367,6.733787655830383
1.6569161415100098,1.6057374477386475,1.5506218373775482,1.344926580786705,1.2784995287656784,7.436701536178589
1.8803800344467163,1.8575809001922607,1.572540432214737,1.4363086372613907,1.4621212780475616,8.208931282162666
1.6101932674646378,1.6666545867919922,1.2725282460451126,0.8434421792626381,1.078374132514,6.471192412078381
1.3701113760471344,1.4494985938072205,1.0638841688632965,0.8393941670656204,1.0556053668260574,5.778493672609329
1.565722018480301,1.4843507409095764,1.0405054092407227,0.7972931414842606,1.0238365828990936,5.911707893013954
1.822594702243805,1.811407595872879,1.4393234848976135,1.1829715222120285,1.4641615897417068,7.720458894968033
1.4153272807598114,1.5694751143455505,1.0668705701828003,0.8903752118349075,1.1446798592805862,6.086728036403656
1.4125183373689651,1.5469707548618317,1.0983302593231201,0.8911029249429703,1.1255605965852737,6.074482873082161
1.6694890856742859,1.8261919170618057,1.371353268623352,1.0511265695095062,1.2284630686044693,7.146623909473419
1.2352543771266937,1.192520946264267,1.2418033182621002,1.0611720532178879,0.9863792359828949,5.717129930853844
1.0777055025100708,1.1253276765346527,0.9083224684000015,1.0148028135299683,0.9352253377437592,5.0613837987184525
1.6422016769647598,1.6892827898263931,1.5090931206941605,1.1481372565031052,1.3707093000411987,7.359424144029617
1.4693828076124191,1.7007173895835876,1.4462375491857529,1.5916675925254822,1.7643123269081116,7.972317665815353
1.180764764547348,1.5881339609622955,0.8038705438375473,1.1122680604457855,1.1348926723003387,5.819930002093315
1.4701728522777557,1.5307945162057877,1.2747497260570526,1.249363362789154,1.140557885169983,6.665638342499733
1.9406026601791382,1.7722590565681458,1.5840536653995514,1.3610153198242188,1.5535449087619781,8.211475610733032
1.2980201840400696,1.5707799792289734,1.5267821252346039,1.2734591364860535,1.2097483277320862,6.8787897527217865
1.6823477745056152,1.7575381696224213,1.5022930204868317,1.4030871540307999,1.3463585376739502,7.691624656319618
1.4746321737766266,1.1313665807247162,1.2611906230449677,1.1085496842861176,1.2392948120832443,6.215033873915672
1.631168708205223,1.9958845674991608,1.4033059179782867,1.2161963135004044,1.4210661500692368,7.667621657252312
1.545630306005478,1.6090037822723389,1.1414356231689453,0.860856905579567,1.1902115494012833,6.347138166427612
1.3785407990217209,1.6237379610538483,1.1357717216014862,0.9077885299921036,1.2047134190797806,6.2505524307489395
1.4204789251089096,1.442457228899002,1.2223066985607147,0.7440605312585831,0.9950843304395676,5.824387714266777
1.5375019013881683,1.5262239277362823,1.0168029516935349,0.8280778676271439,1.1777520924806595,6.086358740925789
1.2877088338136673,1.4000512659549713,0.9420186579227448,0.6923689097166061,0.978409081697464,5.3005567491054535
1.501698225736618,1.4576015174388885,1.072866141796112,0.8211789578199387,1.102841541171074,5.956186383962631
1.864198386669159,1.8659760355949402,1.4124892055988312,1.1259425431489944,1.6412662714719772,7.909872442483902
1.7532255947589874,1.855481579899788,1.4068473875522614,1.4123371839523315,1.6008643507957458,8.028756096959114
1.5328127145767212,1.423531949520111,1.1066677868366241,0.9639406502246857,1.2351517081260681,6.26210480928421
1.593820944428444,1.60934716463089,1.2380813658237457,0.8878518342971802,1.1563979983329773,6.485499307513237
1.577163189649582,1.4183729887008667,1.0357726514339447,0.6963704973459244,1.0178820341825485,5.745561361312866
1.43476914614439,1.5455992817878723,1.1217697858810425,0.8199633173644543,1.1136110126972198,6.035712543874979
1.7325656712055206,1.7868238389492035,1.381335973739624,1.2720529288053513,1.465394213795662,7.638172626495361
1.3869347870349884,1.6047357320785522,1.091481775045395,0.9049864262342453,1.0910393446683884,6.079178065061569
1.6614049971103668,1.8804413676261902,1.4384344518184662,1.252414420247078,1.4951407760381699,7.727836012840271
1.8118244409561157,2.0021411180496216,1.4194808602333069,1.2954604774713516,1.5152535289525986,8.044160425662994
1.438772290945053,1.487463116645813,1.0617586970329285,0.8962314873933792,1.1929242759943008,6.077149868011475
1.4297424852848053,1.421121597290039,1.2071512937545776,1.1795909851789474,1.3849653601646423,6.622571721673012
1.263339251279831,1.1930711567401886,1.0049947798252106,0.8871335089206696,0.9700679183006287,5.318606615066528
1.6321088373661041,1.7493284046649933,1.5613498389720917,1.5403869450092316,1.4331776201725006,7.916351646184921
1.7636467218399048,1.9725614190101624,1.5456485748291016,1.321838155388832,1.621402159333229,8.22509703040123
1.4528696835041046,1.4092749953269958,1.1796963810920715,0.799054428935051,0.9822922796010971,5.82318776845932
1.8944821655750275,2.0209420323371887,1.442705750465393,1.1672653406858444,1.574168935418129,8.099564224481583
1.286715179681778,1.4152545034885406,1.0445134937763214,0.8128777295351028,1.0229006260633469,5.58226153254509
1.4495330452919006,1.521471083164215,1.1464906930923462,0.878045991063118,1.1675619035959244,6.163102716207504
1.774693787097931,1.635481357574463,1.5193531811237335,1.2861266881227493,1.5999644696712494,7.815619483590126
1.8720653504133224,1.9597225785255432,1.4074663519859314,1.3906898349523544,1.6157501488924026,8.245694264769554
1.1845177710056305,1.3769223988056183,1.1858955025672913,1.0774312615394592,1.122269481420517,5.947036415338516
1.3210971653461456,1.1910756826400757,1.1202358305454254,1.0721564441919327,1.0204449892044067,5.725010111927986
1.7390835136175156,1.935691922903061,1.6595409512519836,1.5819524079561234,1.7768387496471405,8.693107545375824
1.7980939447879791,1.5463260412216187,1.3994955271482468,1.237413763999939,1.2629290968179703,7.244258373975754
1.4966561496257782,1.5541056096553802,1.315569669008255,1.2066434621810913,1.2494913935661316,6.822466284036636
1.553236961364746,1.5769689083099365,1.2337877452373505,1.1562807708978653,1.2961518317461014,6.816426217556
1.635638028383255,1.7643090188503265,1.5089953541755676,1.64895761013031,1.600102573633194,8.158002585172653
1.3108332604169846,1.5870567858219147,1.297744482755661,1.1624644696712494,1.073001205921173,6.431100204586983
1.4242284297943115,1.2166090607643127,1.0756953358650208,0.8393536955118179,0.7925509810447693,5.348437502980232
1.5193378180265427,1.7793821692466736,1.0659083500504494,1.1248034238815308,1.1785307824611664,6.667962543666363
1.721864327788353,1.7955650687217712,1.564709484577179,1.1786241084337234,1.4642025977373123,7.724965587258339
1.44375479221344,1.7922385036945343,0.9980527106672525,1.400210127234459,1.6675363816320896,7.301792515441775
1.840945839881897,1.9057051241397858,1.370512992143631,1.0774278193712234,1.3138341754674911,7.508425951004028
1.6140437573194504,1.7493722438812256,1.377725437283516,1.2539481073617935,1.487634763121605,7.48272430896759
1.392420381307602,1.4091584086418152,1.0527524650096893,0.704353928565979,0.9720005691051483,5.530685752630234
1.751284897327423,1.8379132747650146,1.446924865245819,1.5509455800056458,1.4440793097019196,8.031147927045822
1.4617787599563599,1.6786462664604187,1.3956042975187302,1.5152373015880585,1.5033684372901917,7.554635062813759
1.1642873287200928,1.2138306498527527,1.3508773446083069,1.3205128461122513,1.1300916075706482,6.179599776864052
1.3766029626131058,1.684084191918373,1.3130264282226562,1.3310100138187408,1.4844594895839691,7.189183086156845
1.5690403878688812,1.7066755294799805,1.4378202259540558,1.4683815091848373,1.616965964436531,7.798883616924286
1.1675172448158264,1.0632389187812805,0.8738009929656982,0.9065212607383728,1.0254931449890137,5.036571562290192
1.3605048656463623,1.2393131852149963,1.0369841754436493,1.0845361799001694,1.2329430282115936,5.954281434416771
1.3586313724517822,1.4069810509681702,1.0236758291721344,0.9877777993679047,1.0831659436225891,5.860231995582581
1.6677706837654114,1.5718756914138794,1.5663367807865143,1.4129391461610794,1.428351566195488,7.647273868322372
1.6656504273414612,1.6940331757068634,1.4039341062307358,1.4650235176086426,1.5266660302877426,7.755307257175446
1.3668798357248306,1.4251791536808014,1.2712616920471191,1.2702212482690811,1.2871387004852295,6.620680630207062
1.4477317780256271,1.6655457317829132,1.2951130867004395,1.3866106271743774,1.44553804397583,7.240539267659187
1.9157231748104095,1.9734727442264557,1.7400945127010345,1.5644913613796234,1.7461483180522919,8.939930111169815
1.741425633430481,1.720461666584015,1.4339032620191574,1.4026871919631958,1.7062484622001648,8.004726216197014
1.5785393118858337,1.7988240122795105,1.4507986158132553,1.4916433691978455,1.6418637931346893,7.961669102311134
1.0759804248809814,0.9598333239555359,0.7333769798278809,0.6939692199230194,0.7855851501226425,4.24874509871006
1.243785161525011,1.3574992716312408,0.9550490900874138,0.8301527872681618,0.7808320745825768,5.167318385094404
1.2798410803079605,1.3360333144664764,0.9113361611962318,1.0776426792144775,1.034132868051529,5.638986103236675
1.7801171243190765,1.9082932472229004,1.6125614047050476,1.503936842083931,1.4463492333889008,8.251257851719856
1.9446887075901031,1.7654973268508911,1.4593514204025269,1.1230842620134354,1.3486334383487701,7.641255155205727
1.7636467218399048,1.9725614190101624,1.5456485748291016,1.321838155388832,1.621402159333229,8.22509703040123
1.565071165561676,1.6440684795379639,1.1212160885334015,0.9538623243570328,1.2392555326223373,6.5234735906124115
1.6753208935260773,1.9633209705352783,1.355857402086258,1.2309552282094955,1.5372930020093918,7.762747496366501
1.6922776848077774,1.8083841800689697,1.4816144108772278,1.193730190396309,1.33916275203228,7.515169218182564
1.8399106562137604,1.7090734094381332,1.3665309250354767,0.9829422831535339,1.2520253658294678,7.150482639670372
1.5548724830150604,1.742769181728363,1.113966464996338,1.0137090235948563,1.2828687876462936,6.708185940980911
1.3263791501522064,1.547424852848053,1.0256357043981552,1.1840916275978088,1.2184127867221832,6.301944121718407
1.4197088479995728,1.4321486353874207,1.3461834788322449,1.2693122029304504,1.29667466878891,6.764027833938599
1.734455168247223,1.638984203338623,1.4213172793388367,1.4369939714670181,1.4507534503936768,7.6825040727853775
1.3408870100975037,1.5571968853473663,1.1013034880161285,1.1121020019054413,1.0676041543483734,6.179093539714813
1.3291876018047333,1.3802319169044495,1.2336403727531433,1.373437151312828,1.4018473327159882,6.718344375491142
1.8635828346014023,1.6073616445064545,1.7077037692070007,1.4170444905757904,1.423829272389412,8.01952201128006
1.3598489686846733,1.3214304149150848,1.0730640068650246,1.0043472349643707,0.9307670071721077,5.689457632601261
0.723998948931694,0.9867319464683533,0.6979655995965004,0.6153421252965927,0.61089788377285,3.6349365040659904
1.4631740003824234,1.5373457670211792,1.2763299942016602,1.3243796229362488,1.6157838553190231,7.217013239860535
1.6355435848236084,1.7941584289073944,1.3530572950839996,1.4874220490455627,1.6961024105548859,7.966283768415451
0.8552617430686951,1.3660985231399536,0.9509704113006592,0.9319988191127777,0.9311505407094955,5.035480037331581
1.0459333807229996,1.3009372800588608,1.2308013439178467,1.3133932650089264,1.0534559302031994,5.944521199911833
1.8890962600708008,1.581545889377594,1.0593504160642624,1.162739098072052,1.3328060507774353,7.0255377143621445
1.8067219853401184,1.6166682243347168,1.3610140681266785,1.0336228907108307,1.2495244443416595,7.067551612854004
1.2587560415267944,1.329226315021515,1.1862215101718903,0.8154578655958176,1.00225630402565,5.591918036341667
1.2170822024345398,1.308176726102829,1.0540260672569275,1.0202873647212982,1.0780008733272552,5.67757323384285
1.501748412847519,2.0123469531536102,1.4241528809070587,1.3205992877483368,1.4163492172956467,7.675196751952171
1.326124295592308,1.4336261451244354,1.2832902818918228,1.27859528362751,1.3260071277618408,6.647643133997917
1.5182494819164276,1.769425868988037,1.540865182876587,1.620256245136261,1.557536169886589,8.006332948803902
1.781199648976326,1.667035549879074,1.548091173171997,1.3883001059293747,1.3790571987628937,7.7636836767196655
1.889838069677353,1.8085493445396423,1.3980574309825897,1.2856635451316833,1.43830007314682,7.820408463478088
2.0720714926719666,1.6834115982055664,1.4802274256944656,1.2134995758533478,1.4944054633378983,7.943615555763245
1.8301484882831573,1.8924432694911957,1.6044811606407166,1.2667609453201294,1.430954173207283,8.024788036942482
1.7323137372732162,1.7680065333843231,1.3075086325407028,1.1270875334739685,1.3904502987861633,7.325366735458374
1.418222337961197,1.5131058096885681,1.591316133737564,1.2880788147449493,1.2373309582471848,7.048054054379463
1.7763624340295792,1.9332886338233948,1.5691426992416382,1.4813675433397293,1.5445033609867096,8.304664671421051
